楼	木: tree; wood<br>婁: frequently; tie	watchtower	"The young taskmaster (see number (#929)) uses a tree as a watchtower to get a better view of his rice-carrying women. ""I can seeeee you! One! Two! Three!""."	On the top of the woodmade watchtower we look for our enemies, who will come to steal our rice and our women.
眉	丿: katakana no radical (no. 4)<br>目: eye; class; look; insight; experience; care; favor	eyebrow	The eyebrows hover over the eyes like a divided flag.	Pictograph: opera glasses over eyes ビ ミ まゆ.
薪	艸: grass; plants; grass radical (no. 140)<br>新: new	firewood	New flowers grow in areas of forests which have been chopped down for firewood.	If your firewood is too new and still has flowers on it, it´s unsuitable for burning. You need drier wood.
褐	衣: garment; clothes; dressing<br>曷: why; how; when	brown	Why is my package late? Imagine a UPS driver dressed in BROWN garments taking a siesta. What can BROWN do for you?	Mexicans use a cloak (pancho) for their siestas. Their color is usually brown.
賜	貝: shellfish<br>易: easy; ready to; simple; fortune-telling; divination	grant	A grant is easy money.	"Do you want free shells from the government? It´s easy with my new book, ""How to Get a Free Grant from the Government!"" Call today!"
繕	糸: thread<br>善: virtuous; good; goodness	darning	After a day being virtuouos and keeping the city safe, Spiderman´s outfit is in need of some repair. Luckily, as he can shoot out threads darning is very easy for him to do.	Darning is too obscure a word for me, I prefer to just think of it as repair. And obviously, repairing someones broken cloth things is a virtuous thing to do, and you need thread to do it.
栓	木: tree; wood<br>全: whole; entire; all; complete; fulfill	plug	"The fat king under his umbrella offers useless advice to the workers. ""You´ll need the whole tree to plug that gap"". Imagine a grossly fat, incompetent king under a parasol giving annoying advice to sweating workers who know what they´re doing. (I always have trouble bringing up the ""whole"" primitive. This story reminds me how to build that part. )."	To plug the hole, you need to use a whole piece of wood - like a cork or something.
凹	凵: open box enclosure; open box radical (no. 17)	concave	"The letter ""U"" is concavely written."	Concave has a concave shape.
艶	豊: bountiful; excellent; rich<br>色: color	glossy	To print something with bountiful colour, they use glossy paper.	Glossy prints bring out bountiful colors more so than matte...
錬	金: gold<br>東: east	tempering	In the East, especially Japan ...there are masters of tempering metal to great strength....on the Spring of Trivia show in Japan I saw how a Japanese sword ...actually split flying bullets...all because of special Eastern tempering techniques.	Tempering should be done with the metal facing east. (If not, the metal may pick up the earth´s magnetic field).
衷	衣: garment; clothes; dressing<br>口: mouth<br>丨: number one; line; rod radical (no. 2)	inmost	The guy from pathetic (#401) shared his inmost feelings with a girl and she rammed a walking stick down his throat. It ruptured his inmost organs.	Besides making money from acting like a dog (see decline), the pathetic man has risked his inmost internal organs by becoming a cane swallower!
逐	豕: pig; hog; pig radical (no. 152)<br>辶: walk; walking; road radical variant (no. 162)	pursue	In association with consummate (#540), our sow is on the road pursuing a mate.	The pig is on the road in the pursue of the turtle who is trying to escape (#283). (See story on escape (#283) & consummate (#540)).
斥	斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)<br>丶: dot; tick or dot radical (no. 3)	reject	The kids at school used to reject me.. Made me feel really bad till I brought my axe to school. See the drop of blood on it?	The quality expectations are very high in our axe manufacturing facility. If there´s one drop of rust on any axe, it gets rejected.
詔	言: say<br>召: seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)	imperial edict	"The mnemonic ""words to seduce the masses"" was just too vague and I kept forgetting it. So now instead I picture a seductive female reading aloud the imperial edict to the masses, thus ""seducing"" the masses."	The emperor did not need an imperial edict; his words were more than enough to seduce Anakin to the dark side.
憧	心: heart; mind; spirit; heart radical (no. 61)<br>童: juvenile; child	yearn	A paedophile´s state of mind is to yearn for juveniles.	A juvenile´s state of mind tends to go apeshit when they see something they yearn for. Usually involving jumping up and down, tantrums, and other bullshit. (Imagine giving them a big backhand across the face.).
宵	宀: shaped crown; katakana u radical (no. 40)<br>肖: resemblance	wee hours	I burn the CANDLE in my HOUSE until the WEE HOURS reviewing the kanji!!!	"I agree with elktapestry. This kanji really means ""early evening"", not ""wee hours"" [Heisig really should have done his homework on this and several other characters (e.g., #145 ""but of course"" -- what the hell???). Oh well.] ""Every house lights candles in the EARLY EVENING which stay lit until the wee hours"". E.G. 宵の口（よいのくち）early evening; 今宵（こよい）this evening; tonight."
妄	亡: deceased; the late; dying; perish<br>女: woman; female	delusion	"I had a problem with remembering that ""deceased"" went over the ""woman"". So, here´s my story: The delusional woman was carrying her deceased husband on her back."	If you think you should perish for that woman, you have a major delusion.
酌	酉: west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)<br>勺: ladle; one tenth of a go; dip	bartending	At the local pub, their bartending practises are unusual. They serve the whiskey by pouring it from a ladle, like one would from the punch bowl.	Ever seen the anime Bartender? Bartending isn´t just about bottles of whiskey, it´s about ladling out advice.
頒	分: part; minute of time; segment; share; degree; one's lot; duty; understand; know; rate; 1%; chances; shaku/100<br>頁: page; leaf	partition	The PART of my HEAD where I remember the KANJI is in the kanji PARTITION.	The last time I tried to partition a hard drive under Linux, I got a severe migraine that parted my head.
肢	肉: meat<br>支: branch; support; sustain; branch radical (no. 65)	limb	"The limbs that this kanji represents are parts of the body that are connected to the trunk, like the main branches to a tree (“arms and legs” is the second meaning of this kanji). In other words, limbs are ""flesh branches""."	Limbs are body parts that branch off.
謄	朕: majestic plural; imperial we<br>言: say	facsimilie	Sending a facsimile to the moon can be problematic only a quarter of the words actually get there.	"As a prank, a guy sits with his butt flesh on the facsimile machine, inserts a quarter, and tries to fax it to his boss. However the facsimile machine has pattern recognition technology and instead of an image of his flesh, it just transmits the word ""asshole"". Don´t forget it´s flesh, not words, on the left side; the flesh image gets transformed into words."
嗣	口: mouth<br>冊: tome; counter for books; volume<br>司: director; official; govt office; rule; administer	heir	The lawyer called all the heirs into a meeting. Everybody else received cars, property, and the like. When it got to be my turn the lawyer informed me I would be receiving a scrapbook. My mouth dropped open. A scrapbook?! No Ferrari, no mansion, ...scrapbook?! Turns out the scrapbook was of my great uncle's company, and I had been named the new director of the multi-million dollar business. My mouth literally hit the scrapbook when I learned I'd be director.	My mouth hung open when I found out I was the heir to not only my father's scrapbooks, but he also left me as director of the company.
畝	亠: kettle lid radical (no. 8)<br>田: rice field; rice paddy<br>久: long time; old story	furrow	Using a TOP HAT to make FURROWS in the RICE FIELD takes a LONG TIME!	A mummy tries to furrow his brow but realizes that he´s got no head - just a brain with a top-hat on it. So he furrows his brain. [trigger: furrow your brain].
